filename,xmin,ymin,xmax,ymax,frame
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1045,347,1083,421,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,908,346,942,455,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,496,256,674,388,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1141,366,1279,605,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,874,337,909,426,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,715,330,747,409,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,652,342,677,411,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,913,343,973,466,386
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1045,347,1083,420,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,744,330,778,413,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,413,281,510,343,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,908,346,942,455,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,496,256,674,388,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1141,366,1279,606,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,874,337,909,426,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,715,330,747,409,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,652,342,677,411,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,913,343,973,466,387
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1045,347,1083,421,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,412,281,510,342,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,744,330,778,413,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,908,346,942,455,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,496,256,674,388,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1141,366,1279,606,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,874,337,909,426,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,715,330,747,409,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,652,342,677,411,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,913,343,973,466,388
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,907,347,945,438,389
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,674,344,699,420,389
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,953,352,1020,483,389
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,907,347,945,438,390
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,674,344,699,420,390
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,953,352,1020,483,390
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,964,349,997,450,391
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,369,1175,458,391
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,942,348,975,444,391
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,695,348,720,426,391
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,992,355,1060,500,391
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,963,349,997,450,392
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,369,1175,458,392
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,941,348,974,443,392
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,695,348,721,426,392
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,993,355,1060,500,392
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,370,1176,458,393
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,963,349,997,450,393
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,941,348,974,443,393
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,695,348,720,426,393
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,993,355,1060,500,393
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,589,275,745,397,394
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,428,283,559,338,394
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,856,351,880,415,394
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,23,1275,68,394
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,979,349,1020,449,394
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,719,344,747,426,394
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1038,350,1095,508,394
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,589,274,746,397,395
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,856,351,880,416,395
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,428,283,560,337,395
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,23,1275,68,395
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,979,349,1020,449,395
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,719,343,747,426,395
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1037,350,1095,508,395
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,589,273,746,397,396
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,855,351,880,416,396
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,428,284,559,338,396
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,23,1275,68,396
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,979,349,1020,449,396
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,719,343,747,426,396
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1037,350,1095,508,396
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,452,279,586,335,397
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,887,348,911,416,397
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,746,340,773,425,397
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1021,342,1074,452,397
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1086,348,1149,518,397
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,450,279,586,336,398
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,887,348,911,416,398
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,746,340,773,425,398
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1021,342,1074,452,398
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1086,348,1149,518,398
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,530,286,607,328,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1064,339,1099,423,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,918,345,944,411,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1064,398,1118,461,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1068,332,1125,447,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,23,1268,67,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,769,341,800,425,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,348,1221,537,399
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1064,339,1099,423,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,534,286,607,328,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,918,346,944,411,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1064,398,1118,461,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1068,332,1126,447,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,23,1268,67,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,769,341,800,425,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,348,1222,537,400
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1064,339,1099,422,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,535,286,607,327,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,918,346,944,411,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1064,398,1118,461,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1068,332,1125,447,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,23,1268,67,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,769,342,800,425,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,348,1221,537,401
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1109,334,1170,437,402
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,0,363,296,520,402
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,19,1273,66,402
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1130,344,1179,466,402
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,951,345,978,418,402
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,795,337,828,431,402
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1200,349,1271,549,402
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1109,334,1170,437,403
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,0,363,296,520,403
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,19,1273,66,403
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1130,344,1179,466,403
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,951,345,978,418,403
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,795,337,828,431,403
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1201,349,1271,549,403
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1109,334,1170,437,404
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,0,363,296,520,404
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,19,1273,66,404
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1130,344,1179,466,404
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,951,345,978,418,404
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,795,337,828,431,404
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1200,349,1271,549,404
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,620,245,835,365,405
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1124,21,1271,66,405
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1165,342,1233,477,405
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,984,354,1010,430,405
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,824,340,858,439,405
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1124,21,1271,66,406
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1165,342,1233,477,406
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,984,354,1010,430,406
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,824,340,858,439,406
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1022,361,1047,433,407
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,855,340,892,450,407
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1022,361,1047,433,408
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,855,340,892,450,408
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1022,361,1047,433,409
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,855,340,892,450,409
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,20,1273,64,410
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1086,266,1136,297,410
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,889,347,925,461,410
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1062,267,1134,300,411
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,20,1273,64,411
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,888,347,925,461,411
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1128,20,1273,64,412
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,889,347,925,461,412
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,18,1269,65,413
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,919,348,960,473,413
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1129,18,1269,65,414
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,919,348,960,473,414
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1024,366,1091,431,415
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,679,356,711,389,415
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,985,356,1043,404,415
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,704,301,838,410,415
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,951,344,993,479,415
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1024,366,1091,431,416
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,679,356,711,389,416
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,985,356,1043,404,416
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,704,301,838,409,416
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,951,344,993,479,416
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1024,366,1091,431,417
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,682,360,713,391,417
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,985,356,1043,404,417
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,704,301,839,410,417
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,951,344,993,479,417
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1079,349,1112,426,418
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,865,351,930,375,418
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,989,351,1033,490,418
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1079,349,1112,426,419
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,865,351,930,375,419
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,989,351,1033,490,419
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1079,349,1112,426,420
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,865,351,930,375,420
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,989,351,1033,490,420
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1206,362,1258,517,421
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1206,362,1258,517,422
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1023,368,1087,397,423
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1118,358,1154,454,423
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,719,367,784,400,423
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1071,357,1121,510,423
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1023,368,1087,397,424
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1118,358,1154,454,424
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,719,367,784,400,424
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1071,357,1121,509,424
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1023,368,1087,397,425
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1118,358,1154,454,425
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,719,368,784,400,425
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1071,357,1121,509,425
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1194,357,1240,449,426
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1032,366,1102,394,426
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,728,369,797,404,426
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1115,361,1172,532,426
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,808,305,952,407,426
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1194,357,1240,449,427
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1032,366,1102,394,427
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,728,369,797,404,427
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1115,361,1172,532,427
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,808,305,952,407,427
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1194,357,1240,449,428
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1032,366,1102,394,428
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,728,369,797,404,428
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1115,361,1172,532,428
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,808,305,952,407,428
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,798,365,843,397,429
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1170,359,1225,555,429
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,729,370,815,406,429
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,798,365,843,397,430
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1170,359,1225,555,430
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,729,370,815,406,430
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1213,390,1252,471,431
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,728,371,808,406,431
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1213,389,1252,471,432
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,728,371,808,407,432
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1213,389,1252,471,433
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,728,371,807,407,433
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1236,373,1278,482,434
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1151,351,1186,425,434
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,555,382,662,419,434
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,720,370,807,409,434
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1240,375,1277,479,435
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1151,351,1186,426,435
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,555,382,662,419,435
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,720,370,807,409,435
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1240,375,1277,479,436
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,1151,351,1186,426,436
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,554,382,662,419,436
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,720,369,807,409,436
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,720,375,799,410,437
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,720,375,799,410,438
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,711,379,800,417,439
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,711,379,800,417,440
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,711,379,800,417,441
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,880,379,929,415,445
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,693,383,771,425,445
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,880,379,929,415,446
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,694,383,771,425,446
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,347,384,474,442,447
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,505,385,584,416,447
vlc_record_2022_03_12_18h28m44s_Y2Mate_is_Thermal_Imager_on_Car.mp4,676,376,770,424,447
